id,zpid,name,category
20070,25695616,John Malcom Elementary School,school
20074,25695616,Trader Joe's,grocery store
20077,25696846,Whole Foods Market,grocery store
20079,25696846,Laguna Niguel Elementary School,school
20080,25696846,Marian Bergeson Elementary School,school
20081,25696846,Niguel Botanical Preserve,park
20083,25696846,Laguna Niguel Regional Park,park
20085,25696846,Niguel Hills Middle School,school
20094,25696846,Community Roots Academy,school
20097,25764338,Laguna Niguel Elementary School,school
20098,25764338,Marian Bergeson Elementary School,school
20100,25764338,Laguna Niguel Regional Park,park
20102,25764338,Niguel Hills Middle School,school
20103,25764338,Costco,grocery store
20111,25775258,Aliso Niguel High School,school
20113,25775258,Aliso and Wood Canyons Wilderness Park,park
20115,25775258,Costco,grocery store
20117,25775258,Whole Foods Market,grocery store
20118,25775258,Laguna Niguel Elementary School,school
20121,25775258,Laguna Niguel Regional Park,park
20123,25775258,Aliso Viejo Middle School,school
20124,25775258,Aliso Viejo Community Park,park
20131,25571168,Aliso and Wood Canyons Wilderness Park,park
20132,25571168,Whole Foods Market,grocery store
20133,25571168,Laguna Niguel Elementary School,school
20134,25571168,Marian Bergeson Elementary School,school
20136,25571168,Laguna Niguel Regional Park,park
20138,25571168,Niguel Hills Middle School,school
20144,25571168,Community Roots Academy,school
20148,25583402,Ralphs,grocery store
20157,25583402,John Malcom Elementary School,school
20163,25583402,Trader Joe's,grocery store
20166,25771979,Aliso and Wood Canyons Wilderness Park,park
20170,25771979,Badlands Park,park
20171,25775206,Aliso Niguel High School,school
20173,25775206,Aliso and Wood Canyons Wilderness Park,park
20175,25775206,Costco,grocery store
20177,25775206,Whole Foods Market,grocery store
20178,25775206,Laguna Niguel Elementary School,school
20181,25775206,Laguna Niguel Regional Park,park
20191,25699382,Aliso and Wood Canyons Wilderness Park,park
20193,25699382,Niguel Botanical Preserve,park
20194,25699382,Albertsons,grocery store
20198,25699382,Moulton Elementary School,school
20201,25551458,Aliso Niguel High School,school
20203,25551458,Aliso and Wood Canyons Wilderness Park,park
20205,25551458,Costco,grocery store
20207,25551458,Whole Foods Market,grocery store
20208,25551458,Laguna Niguel Elementary School,school
20211,25551458,Laguna Niguel Regional Park,park
20220,25576138,Aliso and Wood Canyons Wilderness Park,park
20223,25576138,Badlands Park,park
20226,25576138,John Malcom Elementary School,school
20231,25574234,Aliso and Wood Canyons Wilderness Park,park
20233,25574234,Niguel Botanical Preserve,park
20234,25574234,Albertsons,grocery store
20236,25574234,Moulton Elementary School,school
20239,25567131,Albertsons,grocery store
20250,25567131,Hidden Hills Elementary School,school
20252,25567131,George White Elementary School,school
20255,25583439,Ralphs,grocery store
20263,25583439,John Malcom Elementary School,school
20268,25583439,Trader Joe's,grocery store
20271,25572419,Aliso and Wood Canyons Wilderness Park,park
20273,25572419,Niguel Botanical Preserve,park
20274,25572419,Albertsons,grocery store
20277,25572419,Moulton Elementary School,school
20280,25695910,Albertsons,grocery store
20291,25695910,Hidden Hills Elementary School,school
20294,25695910,George White Elementary School,school
20296,25695910,Community Roots Academy,school
20298,25751810,Ralphs,grocery store
20305,25751810,John Malcom Elementary School,school
20310,25751810,Trader Joe's,grocery store
20314,25567261,Niguel Botanical Preserve,park
20316,25567261,Albertsons,grocery store
20326,25567261,Hidden Hills Elementary School,school
20327,25567261,George White Elementary School,school
20329,25567728,Albertsons,grocery store
20339,25567728,Hidden Hills Elementary School,school
20341,25567728,George White Elementary School,school
20343,25696743,Aliso and Wood Canyons Wilderness Park,park
20344,25696743,Whole Foods Market,grocery store
20346,25696743,Laguna Niguel Elementary School,school
20347,25696743,Marian Bergeson Elementary School,school
20349,25696743,Laguna Niguel Regional Park,park
20351,25696743,Niguel Hills Middle School,school
20358,25696743,Community Roots Academy,school
20362,25572256,Aliso and Wood Canyons Wilderness Park,park
20364,25572256,Niguel Botanical Preserve,park
20365,25572256,Laguna Niguel Regional Park,park
20366,25572256,Albertsons,grocery store
20371,25572256,Moulton Elementary School,school
20375,25565354,Ralphs,grocery store
20383,25565354,George White Elementary School,school
20385,25565354,John Malcom Elementary School,school
20390,25565354,Trader Joe's,grocery store
20392,25696823,Aliso and Wood Canyons Wilderness Park,park
20393,25696823,Whole Foods Market,grocery store
20395,25696823,Laguna Niguel Elementary School,school
20396,25696823,Marian Bergeson Elementary School,school
20397,25696823,Niguel Botanical Preserve,park
20399,25696823,Laguna Niguel Regional Park,park
20401,25696823,Niguel Hills Middle School,school
20409,25696823,Community Roots Academy,school
20413,25695939,Albertsons,grocery store
20424,25695939,Hidden Hills Elementary School,school
20427,25695939,George White Elementary School,school
20429,25695939,Community Roots Academy,school
20432,25567269,Niguel Botanical Preserve,park
20434,25567269,Albertsons,grocery store
20444,25567269,Hidden Hills Elementary School,school
20445,25567269,George White Elementary School,school
20447,25764329,Laguna Niguel Elementary School,school
20448,25764329,Marian Bergeson Elementary School,school
20450,25764329,Laguna Niguel Regional Park,park
20452,25764329,Costco,grocery store
20461,25697936,Albertsons,grocery store
20471,25697936,Hidden Hills Elementary School,school
20474,25697936,George White Elementary School,school
20475,25572210,Aliso and Wood Canyons Wilderness Park,park
20477,25572210,Niguel Botanical Preserve,park
20478,25572210,Laguna Niguel Regional Park,park
20479,25572210,Albertsons,grocery store
20484,25572210,Moulton Elementary School,school
20487,25775072,Aliso Niguel High School,school
20489,25775072,Aliso and Wood Canyons Wilderness Park,park
20491,25775072,Costco,grocery store
20493,25775072,Whole Foods Market,grocery store
20494,25775072,Laguna Niguel Elementary School,school
20497,25775072,Laguna Niguel Regional Park,park
20499,25775072,Aliso Viejo Community Park,park
20507,25571697,Aliso and Wood Canyons Wilderness Park,park
20509,25571697,Niguel Botanical Preserve,park
20510,25571697,Laguna Niguel Regional Park,park
20511,25571697,Albertsons,grocery store
20517,25571697,Moulton Elementary School,school
20519,25586451,Ralphs,grocery store
20526,25586451,John Malcom Elementary School,school
20531,25586451,Trader Joe's,grocery store
20534,25586501,Ralphs,grocery store
20541,25586501,John Malcom Elementary School,school
20546,25586501,Trader Joe's,grocery store
20549,25751728,Ralphs,grocery store
20556,25751728,John Malcom Elementary School,school
20561,25751728,Trader Joe's,grocery store
20565,25567650,Albertsons,grocery store
20575,25567650,Hidden Hills Elementary School,school
20577,25567650,George White Elementary School,school
20580,25552029,Aliso Niguel High School,school
20582,25552029,Aliso and Wood Canyons Wilderness Park,park
20583,25552029,Costco,grocery store
20584,25552029,Whole Foods Market,grocery store
20585,25552029,Laguna Niguel Elementary School,school
20586,25552029,Marian Bergeson Elementary School,school
20589,25552029,Laguna Niguel Regional Park,park
20598,51662891,Aliso and Wood Canyons Wilderness Park,park
20599,51662891,Whole Foods Market,grocery store
20601,51662891,Niguel Botanical Preserve,park
20602,51662891,Laguna Niguel Regional Park,park
20603,51662891,Albertsons,grocery store
20608,51662891,Moulton Elementary School,school
20613,54973260,Costco,grocery store
20615,54973260,Laguna Niguel Elementary School,school
20616,54973260,Marian Bergeson Elementary School,school
20629,25552729,Aliso and Wood Canyons Wilderness Park,park
20630,25552729,Costco,grocery store
20632,25552729,Whole Foods Market,grocery store
20633,25552729,Laguna Niguel Elementary School,school
20634,25552729,Marian Bergeson Elementary School,school
20637,25552729,Laguna Niguel Regional Park,park
20647,61644111,Aliso and Wood Canyons Wilderness Park,park
20648,61644111,Costco,grocery store
20650,61644111,Whole Foods Market,grocery store
20651,61644111,Laguna Niguel Elementary School,school
20652,61644111,Marian Bergeson Elementary School,school
20655,61644111,Laguna Niguel Regional Park,park
20666,25552652,Aliso and Wood Canyons Wilderness Park,park
20667,25552652,Costco,grocery store
20669,25552652,Whole Foods Market,grocery store
20670,25552652,Laguna Niguel Elementary School,school
20671,25552652,Marian Bergeson Elementary School,school
20674,25552652,Laguna Niguel Regional Park,park
20685,54973239,Costco,grocery store
20687,54973239,Laguna Niguel Elementary School,school
20688,54973239,Marian Bergeson Elementary School,school
20702,63114610,Aliso and Wood Canyons Wilderness Park,park
20703,63114610,Costco,grocery store
20705,63114610,Whole Foods Market,grocery store
20706,63114610,Laguna Niguel Elementary School,school
20707,63114610,Marian Bergeson Elementary School,school
20710,63114610,Laguna Niguel Regional Park,park
20719,25552565,Laguna Niguel Elementary School,school
20720,25552565,Marian Bergeson Elementary School,school
20722,25552565,Laguna Niguel Regional Park,park
20724,25552565,Niguel Hills Middle School,school
20725,25552565,Costco,grocery store
20735,25552350,Costco,grocery store
20736,25552350,Whole Foods Market,grocery store
20737,25552350,Laguna Niguel Elementary School,school
20738,25552350,Marian Bergeson Elementary School,school
20740,25552350,Laguna Niguel Regional Park,park
20762,25693001,Aliso and Wood Canyons Wilderness Park,park
20773,25687281,Aliso and Wood Canyons Wilderness Park,park
20794,25715073,Aliso and Wood Canyons Wilderness Park,park
20808,25684812,Aliso and Wood Canyons Wilderness Park,park
20823,25691614,Aliso and Wood Canyons Wilderness Park,park
20836,25700880,Aliso and Wood Canyons Wilderness Park,park
20843,25700881,Aliso and Wood Canyons Wilderness Park,park
20860,25692865,Aliso and Wood Canyons Wilderness Park,park
20888,25694879,Aliso and Wood Canyons Wilderness Park,park
20912,25685065,Aliso and Wood Canyons Wilderness Park,park
20926,25709839,Aliso and Wood Canyons Wilderness Park,park
20946,25713575,Aliso and Wood Canyons Wilderness Park,park
20962,25688159,Aliso and Wood Canyons Wilderness Park,park
20982,25712070,Aliso and Wood Canyons Wilderness Park,park
20995,25693007,Aliso and Wood Canyons Wilderness Park,park
21005,25714676,Aliso and Wood Canyons Wilderness Park,park
21019,25712048,Aliso and Wood Canyons Wilderness Park,park
21032,25694888,Aliso and Wood Canyons Wilderness Park,park
21045,25694989,Aliso and Wood Canyons Wilderness Park,park
21056,25687251,Aliso and Wood Canyons Wilderness Park,park
21066,25694931,Aliso and Wood Canyons Wilderness Park,park
21076,2055050251,Aliso and Wood Canyons Wilderness Park,park
21124,25689947,Los Olivos Community Park,park
21162,25694885,Aliso and Wood Canyons Wilderness Park,park
21174,25700820,Aliso and Wood Canyons Wilderness Park,park
21183,25684852,Aliso and Wood Canyons Wilderness Park,park
21219,25666292,Aliso and Wood Canyons Wilderness Park,park
21225,25745295,Aliso and Wood Canyons Wilderness Park,park
21233,25666291,Aliso and Wood Canyons Wilderness Park,park
21239,25666360,Aliso and Wood Canyons Wilderness Park,park
21248,25531184,El Toro High School,school
21249,25531184,Albertsons,grocery store
21251,25531184,Serrano Creek Park,park
21254,25531184,Mountain View Park,park
21256,25531184,La Madera Elementary School,school
21258,25531184,Serrano Intermediate School,school
21270,25537437,Albertsons,grocery store
21273,25537437,Mountain View Park,park
21274,25537437,Serrano Intermediate School,school
21282,25537807,Sprouts Farmers Market,grocery store
21288,25537807,Albertsons,grocery store
21289,25537807,Ralphs,grocery store
21293,25537807,Mountain View Park,park
21303,25534157,El Toro High School,school
21304,25534157,Albertsons,grocery store
21305,25534157,Ralphs,grocery store
21307,25534157,Cherry Park,park
21310,25534157,Serrano Creek Park,park
21317,25534157,La Madera Elementary School,school
21319,25534157,Serrano Intermediate School,school
21323,25661889,El Toro High School,school
21331,25661889,Cherry Park,park
21336,25661889,Lake Forest Elementary School,school
21345,25537210,Albertsons,grocery store
21347,25537210,Mountain View Park,park
21349,25537210,Serrano Intermediate School,school
21359,25537298,El Toro High School,school
21360,25537298,Albertsons,grocery store
21362,25537298,Serrano Creek Park,park
21364,25537298,Mountain View Park,park
21366,25537298,La Madera Elementary School,school
21368,25537298,Serrano Intermediate School,school
21376,25531650,El Toro High School,school
21377,25531650,Albertsons,grocery store
21378,25531650,Serrano Creek Park,park
21382,25531650,La Madera Elementary School,school
21384,25531650,Serrano Intermediate School,school
21394,25530829,El Toro High School,school
21395,25530829,Albertsons,grocery store
